,Unnamed: 0_x,prefix,pdb,chain1,chain2,uid1,uid2,n_contacts,meffL,n_true,in_train,max_LRS,n_LRS,n_true_LRS,n_LRNS,n_true_LRNS,n_EVC,n_true_EVC,n_EVC_ASA,n_true_EVC_ASA,n_precision,n_true_precision,Unnamed: 0_y,num_top10_8A,output_file,prec_top10_8A
187,394,allpdb0494,3NMU,C,B,RL7A_PYRFU,Q8U4M1_PYRFU,31,1.10239521,0.0,False,0.4035513714694966,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,0.0,allpdb0494/compare/allpdb0494_CouplingScoresCompared_inter.csv,0.0
188,399,allpdb0499,3RFZ,D,E,FIMH_ECOLI,FIMD_ECOLI,178,0.423856502,0.0,True,0.3184352536861933,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
189,400,allpdb0500,3T5V,B,C,THP1_YEAST,SEM1_YEAST,206,0.54688172,0.0,True,0.14138534734148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,allpdb0500/compare/allpdb0500_CouplingScoresCompared_inter.csv,0.0
190,403,allpdb0504,3TJZ,C,B,COPZ1_BOVIN,COPG1_BOVIN,124,0.247526673,1.0,True,0.4019107590302549,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,423.0,1.0,allpdb0504/compare/allpdb0504_CouplingScoresCompared_inter.csv,0.125
191,404,allpdb0505,3TJZ,A,B,ARF1_YEAST,COPG1_BOVIN,54,0.209510086,0.0,True,0.2635283930261804,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
192,419,allpdb0524,4HI0,A,E,UREF_HELPY,UREG_HELPY,57,3.5791366910000004,5.0,True,0.7921023885809243,6.0,4.0,6.0,4.0,1.0,0.0,1.0,0.0,7.0,4.0,,,,
193,420,allpdb0525,4HI0,A,B,UREF_HELPY,UREH_HELPY,98,4.819287212,10.0,True,0.9987738545805674,10.0,10.0,10.0,10.0,3.0,3.0,3.0,3.0,9.0,9.0,430.0,8.0,allpdb0525/compare/allpdb0525_CouplingScoresCompared_inter.csv,0.8
194,422,allpdb0529,4II2,B,A,RL402_SCHPO,UBA1_SCHPO,118,0.316257947,0.0,True,0.6822477477851,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,
195,423,allpdb0530,4II2,C,A,UBC4_SCHPO,UBA1_SCHPO,92,0.287085515,2.0,False,0.2247092347759778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
196,427,allpdb0536,4PSW,C,A,V8PGJ1_OPHHA,HAT1_YEAST,57,0.930263158,0.0,True,0.07552315236890883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,allpdb0536/compare/allpdb0536_CouplingScoresCompared_inter.csv,0.0
197,428,allpdb0537,4PSW,C,B,V8PGJ1_OPHHA,HAT2_YEAST,57,0.48788501,0.0,True,0.288613782076753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,allpdb0537/compare/allpdb0537_CouplingScoresCompared_inter.csv,100.0
198,430,allpdb0542,4UEL,B,A,UBB_HUMAN,UCHL5_HUMAN,83,0.489230769,0.0,True,0.1706205914678427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,allpdb0542/compare/allpdb0542_CouplingScoresCompared_inter.csv,100.0
199,433,allpdb0550,5AWW,Y,G,SECY_THET8,Q5SHE6_THET8,109,5.7058585860000015,10.0,True,0.9940350596292729,10.0,10.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,229.0,8.0,allpdb0550/compare/allpdb0550_CouplingScoresCompared_inter.csv,0.8
200,434,allpdb0551,5AWW,Y,E,SECY_THET8,SECE_THET8,115,6.5193277310000015,10.0,True,0.9969484417720776,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,439.0,10.0,allpdb0551/compare/allpdb0551_CouplingScoresCompared_inter.csv,1.0
201,443,allpdb0562,5LQF,A,C,CDK1_HUMAN,CKS2_HUMAN,50,0.213812155,0.0,True,0.21145446644812046,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,42.0,0.0,allpdb0562/compare/allpdb0562_CouplingScoresCompared_inter.csv,0.0
202,444,allpdb0563,5LQF,D,E,CDK1_HUMAN,CCNB1_HUMAN,87,0.204215116,1.0,True,0.1613998901666312,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,377.0,1.0,allpdb0563/compare/allpdb0563_CouplingScoresCompared_inter.csv,0.1
203,447,allpdb0570,5X3X,m,q,CBIM_RHOCB,CBIQ_RHOCB,206,1.4127272730000002,6.0,True,0.9618582899572814,6.0,6.0,6.0,6.0,4.0,4.0,3.0,4.0,3.0,4.0,142.0,5.0,allpdb0570/compare/allpdb0570_CouplingScoresCompared_inter.csv,0.5
204,448,allpdb0573,1AN1,I,E,LDTI_HIRME,TRYP_PIG,59,0.652713178,0.0,True,0.5737003744516662,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,259.0,0.0,allpdb0573/compare/allpdb0573_CouplingScoresCompared_inter.csv,0.0
205,453,allpdb0581,1BVN,P,T,AMYP_PIG,IAA_STRTE,73,1.5274353880000002,0.0,True,0.30230545285391885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,77.0,0.0,allpdb0581/compare/allpdb0581_CouplingScoresCompared_inter.csv,0.0
206,455,allpdb0584,1CCW,C,D,GMSS_CLOCO,GLME_CLOCO,75,0.574055829,1.0,True,0.2522369108652883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,1.0,allpdb0584/compare/allpdb0584_CouplingScoresCompared_inter.csv,0.1
207,461,allpdb0593,1DP5,A,B,CARP_YEAST,IPA3_YEAST,97,1.062358277,0.0,True,0.172305586182013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,allpdb0593/compare/allpdb0593_CouplingScoresCompared_inter.csv,0.0
208,462,allpdb0594,1DS6,A,B,RAC2_HUMAN,GDIR2_HUMAN,74,0.309840426,0.0,True,0.42486348444251054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,0.0,allpdb0594/compare/allpdb0594_CouplingScoresCompared_inter.csv,0.0
209,465,allpdb0597,1E6E,B,A,ADX_BOVIN,ADRO_BOVIN,66,1.920176991,0.0,True,0.0901351950655026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,allpdb0597/compare/allpdb0597_CouplingScoresCompared_inter.csv,0.0
210,468,allpdb0600,1EM8,D,C,HOLD_ECOLI,HOLC_ECOLI,43,6.938132296,8.0,False,0.9753001966954332,10.0,8.0,10.0,8.0,3.0,2.0,3.0,2.0,3.0,2.0,202.0,6.0,allpdb0600/compare/allpdb0600_CouplingScoresCompared_inter.csv,0.6
211,475,allpdb0609,1FM0,E,D,MOAE_ECOLI,MOAD_ECOLI,67,16.05860465,9.0,False,0.9927478185324798,8.0,7.0,8.0,7.0,2.0,2.0,3.0,3.0,8.0,9.0,184.0,8.0,allpdb0609/compare/allpdb0609_CouplingScoresCompared_inter.csv,0.8
212,477,allpdb0612,1FS0,G,E,ATPG_ECOLI,ATPE_ECOLI,139,9.861686747,10.0,True,0.9882171221448828,10.0,10.0,10.0,10.0,9.0,9.0,10.0,10.0,10.0,10.0,72.0,10.0,allpdb0612/compare/allpdb0612_CouplingScoresCompared_inter.csv,1.0
213,478,allpdb0613,1FXK,A,C,PFDB_METTH,PFDA_METTH,45,4.091880342,6.0,True,0.7335551052733906,6.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,5.0,allpdb0613/compare/allpdb0613_CouplingScoresCompared_inter.csv,0.5
214,483,allpdb0622,1GLC,F,G,PTGA_ECOLI,GLPK_ECOLI,37,1.180615385,0.0,False,0.2908031030998665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,0.0,allpdb0622/compare/allpdb0622_CouplingScoresCompared_inter.csv,0.0
215,485,allpdb0624,1GO3,E,F,RPOE1_METJA,Y039_METJA,127,3.08359375,3.0,True,0.3245564654558388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,6.0,allpdb0624/compare/allpdb0624_CouplingScoresCompared_inter.csv,0.6
216,489,allpdb0629,1H2T,Z,C,NCBP2_HUMAN,NCBP1_HUMAN,106,0.435287486,4.0,False,0.7346242476499084,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,227.0,0.0,allpdb0629/compare/allpdb0629_CouplingScoresCompared_inter.csv,0.0
217,493,allpdb0633,1H9H,E,I,TRYP_PIG,ITR2_ECBEL,66,0.727160494,0.0,True,0.3395793633138301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0,0.0,allpdb0633/compare/allpdb0633_CouplingScoresCompared_inter.csv,0.0
218,496,allpdb0637,1I2M,A,B,RAN_HUMAN,RCC1_HUMAN,91,0.528135593,0.0,True,0.3509636451601971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
219,498,allpdb0640,1I7Q,D,C,TRPG_SERMA,TRPE_SERMA,111,0.548914616,5.0,False,0.8145030143867873,5.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,8.0,4.0,239.0,2.0,allpdb0640/compare/allpdb0640_CouplingScoresCompared_inter.csv,0.2
220,502,allpdb0644,1IK9,C,A,DNLI4_HUMAN,XRCC4_HUMAN,34,0.253505843,1.0,True,0.7583662936149377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
221,507,allpdb0653,1JNR,A,B,O28603_ARCFU,O28604_ARCFU,325,0.340670554,1.0,True,0.5261245976972441,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,247.0,1.0,allpdb0653/compare/allpdb0653_CouplingScoresCompared_inter.csv,0.1
222,508,allpdb0654,1JQL,A,B,DPO3B_ECOLI,HOLA_ECOLI,64,5.819562044,0.0,True,0.5221468621068276,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,353.0,0.0,allpdb0654/compare/allpdb0654_CouplingScoresCompared_inter.csv,0.0
223,509,allpdb0655,1JR3,E,B,HOLB_ECOLI,DPO3X_ECOLI,94,3.804894327,5.0,False,0.3502315588906987,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,4.0,244.0,0.0,allpdb0655/compare/allpdb0655_CouplingScoresCompared_inter.csv,0.0
224,510,allpdb0656,1JW9,B,D,MOEB_ECOLI,MOAD_ECOLI,80,8.573230769,7.0,True,0.9997492514486582,7.0,7.0,6.0,6.0,3.0,3.0,3.0,3.0,6.0,5.0,124.0,3.0,allpdb0656/compare/allpdb0656_CouplingScoresCompared_inter.csv,0.3
225,511,allpdb0657,1KA9,H,F,HIS5_THET8,HIS6_THET8,90,6.821363636,10.0,True,0.9900229134632188,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,92.0,10.0,allpdb0657/compare/allpdb0657_CouplingScoresCompared_inter.csv,1.0
226,512,allpdb0658,1KKM,I,A,PTHP_BACSU,HPRK_LACCA,39,1.804834606,1.0,True,0.5081614510167769,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,341.0,0.0,allpdb0658/compare/allpdb0658_CouplingScoresCompared_inter.csv,0.0
227,513,allpdb0659,1KMI,Y,Z,CHEY_ECOLI,CHEZ_ECOLI,58,1.296341463,1.0,True,0.4073838466117971,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
228,516,allpdb0662,1L0O,C,B,O32728_GEOSE,SP2AB_GEOSE,39,0.922222222,0.0,False,0.4193444322515984,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,allpdb0662/compare/allpdb0662_CouplingScoresCompared_inter.csv,0.0
229,517,allpdb0664,1LDJ,A,B,CUL1_HUMAN,RBX1_HUMAN,182,0.242011834,0.0,False,0.2421859408906688,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,346.0,0.0,allpdb0664/compare/allpdb0664_CouplingScoresCompared_inter.csv,0.0
230,519,allpdb0668,1LRW,A,B,DHM1_PARDE,DHM2_PARDE,126,0.456472492,1.0,True,0.2238619662246024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,allpdb0668/compare/allpdb0668_CouplingScoresCompared_inter.csv,0.0
231,523,allpdb0672,1MQS,A,B,SLY1_YEAST,SED5_YEAST,52,0.401251303,0.0,True,0.4275756368697407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,allpdb0672/compare/allpdb0672_CouplingScoresCompared_inter.csv,0.0
232,527,allpdb0680,1NRJ,A,B,SRPR_YEAST,SRPB_YEAST,74,0.426184539,0.0,True,0.15086357980804788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,0.0,allpdb0680/compare/allpdb0680_CouplingScoresCompared_inter.csv,0.0
233,532,allpdb0686,1OFH,A,G,HSLU_HAEIN,HSLV_HAEIN,33,1.994934641,4.0,True,0.8483967298688421,4.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,4.0,,,,
234,533,allpdb0689,1OR7,F,B,RSEA_ECOLI,RPOE_ECOLI,184,2.211357341,8.0,True,0.8217934774247073,4.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,433.0,6.0,allpdb0689/compare/allpdb0689_CouplingScoresCompared_inter.csv,0.75
235,534,allpdb0690,1ORY,B,A,FLAA_AQUAE,O67806_AQUAE,125,3.282380952,9.0,False,0.6662026986090793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,174.0,1.0,allpdb0690/compare/allpdb0690_CouplingScoresCompared_inter.csv,1.0
236,536,allpdb0692,1OW3,B,A,RHOA_HUMAN,RHG01_HUMAN,74,0.27641844,0.0,False,0.2814838173630474,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
237,539,allpdb0696,1PG5,A,B,PYRB_SULAC,PYRI_SULAC,43,1.480090498,5.0,True,0.7800725212665004,6.0,3.0,4.0,3.0,3.0,1.0,3.0,1.0,5.0,3.0,469.0,3.0,allpdb0696/compare/allpdb0696_CouplingScoresCompared_inter.csv,0.3
238,543,allpdb0702,1QS0,A,B,ODBA_PSEPU,ODBB_PSEPU,137,1.983060921,10.0,True,0.9794696612482006,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,88.0,10.0,allpdb0702/compare/allpdb0702_CouplingScoresCompared_inter.csv,1.0
239,546,allpdb0707,1R6O,B,D,CLPA_ECOLI,CLPS_ECOLI,74,0.807784431,4.0,True,0.7772875805265017,4.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,7.0,3.0,296.0,2.0,allpdb0707/compare/allpdb0707_CouplingScoresCompared_inter.csv,0.4
240,548,allpdb0710,1RP3,F,E,O66683_AQUAE,O67268_AQUAE,119,5.6865771810000005,9.0,False,0.998897036999534,10.0,9.0,10.0,9.0,10.0,9.0,10.0,9.0,6.0,6.0,91.0,8.0,allpdb0710/compare/allpdb0710_CouplingScoresCompared_inter.csv,0.8
241,549,allpdb0711,1RZR,C,T,CCPA_BACME,PTHP_BACME,45,1.975539568,0.0,True,0.2490627702532557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
242,550,allpdb0712,1S64,F,E,PGTB1_RAT,FNTA_RAT,197,0.661102362,1.0,True,0.32311039896787963,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,399.0,0.0,allpdb0712/compare/allpdb0712_CouplingScoresCompared_inter.csv,0.0
243,552,allpdb0714,1S6V,B,C,CYC1_YEAST,CCPR_YEAST,25,3.712596401,1.0,True,0.13287671662619235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,allpdb0714/compare/allpdb0714_CouplingScoresCompared_inter.csv,0.0
244,553,allpdb0716,1SBW,A,I,TRY1_BOVIN,IBB_VIGRR,62,0.5408759120000001,0.0,True,0.16567921973321767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,allpdb0716/compare/allpdb0716_CouplingScoresCompared_inter.csv,0.0
245,554,allpdb0717,1SKR,B,A,THIO_ECOLI,DPOL_BPT7,78,7.07381317,0.0,True,0.2518143264443841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
246,555,allpdb0718,1SQ2,L,N,LYSC_CHICK,Q8AXI4_GINCI,58,0.5138392860000001,0.0,False,0.0719781241039102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,allpdb0718/compare/allpdb0718_CouplingScoresCompared_inter.csv,100.0
247,556,allpdb0719,1T0F,A,C,TNSA_ECOLX,TNSC_ECOLX,91,0.213324873,1.0,True,0.3611541855686908,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,allpdb0719/compare/allpdb0719_CouplingScoresCompared_inter.csv,0.0
248,560,allpdb0725,1TH8,B,A,SP2AA_GEOSE,SP2AB_GEOSE,57,2.726970954,3.0,True,0.956422270261744,4.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,4.0,3.0,452.0,4.0,allpdb0725/compare/allpdb0725_CouplingScoresCompared_inter.csv,0.4
249,562,allpdb0727,1TMQ,A,B,AMY_TENMO,IAAT_ELECO,85,2.050873786,0.0,True,0.2083704333894461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,allpdb0727/compare/allpdb0727_CouplingScoresCompared_inter.csv,0.0
250,565,allpdb0731,1U2G,B,C,PNTAA_RHORT,PNTB_RHORT,44,1.597215496,1.0,False,0.44079484933919294,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,allpdb0731/compare/allpdb0731_CouplingScoresCompared_inter.csv,0.1
251,566,allpdb0732,1UB4,A,C,MAZF_ECOLI,MAZE_ECOLI,84,4.788888889,7.0,True,0.7132124172966808,6.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,226.0,7.0,allpdb0732/compare/allpdb0732_CouplingScoresCompared_inter.csv,0.7777777777777778
252,568,allpdb0736,1UW4,D,C,RENT2_HUMAN,REN3B_HUMAN,70,0.281267218,2.0,True,0.4848430715878667,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
253,573,allpdb0742,1WUI,L,S,PHNL_DESVM,PHNS_DESVM,288,0.392907801,6.0,True,0.8557080183141337,5.0,5.0,4.0,4.0,3.0,3.0,1.0,3.0,2.0,4.0,,,,
254,577,allpdb0746,1X3Z,B,A,RAD23_YEAST,PNG1_YEAST,59,0.792783505,0.0,True,0.12722382700027354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0,allpdb0746/compare/allpdb0746_CouplingScoresCompared_inter.csv,100.0
255,578,allpdb0748,1XKP,C,A,YSCB_YERPE,YOPN_YERPE,101,0.422774869,0.0,False,0.15300430315884875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,1.0,allpdb0748/compare/allpdb0748_CouplingScoresCompared_inter.csv,0.14285714285714285
256,582,allpdb0752,1Y56,B,A,O59089_PYRHO,O59088_PYRHO,116,1.774185137,0.0,False,0.045500257813041886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,allpdb0752/compare/allpdb0752_CouplingScoresCompared_inter.csv,0.0
257,583,allpdb0753,1Y8X,A,B,UBC12_HUMAN,UBA3_HUMAN,58,0.395317726,1.0,False,0.6520290657250492,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,417.0,0.0,allpdb0753/compare/allpdb0753_CouplingScoresCompared_inter.csv,0.0
258,584,allpdb0754,1Y96,A,B,GEMI6_HUMAN,GEMI7_HUMAN,94,0.42780083,2.0,True,0.2703164218315645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,1.0,allpdb0754/compare/allpdb0754_CouplingScoresCompared_inter.csv,0.2
259,588,allpdb0759,1YKH,A,B,MED7_YEAST,MED21_YEAST,126,1.234567901,9.0,True,0.8340113007928311,7.0,7.0,7.0,7.0,2.0,2.0,3.0,3.0,0.0,0.0,458.0,6.0,allpdb0759/compare/allpdb0759_CouplingScoresCompared_inter.csv,0.6
260,590,allpdb0766,1ZAV,A,V,RL10_THEMA,RL7_THEMA,42,12.99055944,10.0,False,0.9993762588186172,10.0,10.0,9.0,9.0,8.0,8.0,10.0,10.0,10.0,10.0,465.0,10.0,allpdb0766/compare/allpdb0766_CouplingScoresCompared_inter.csv,1.0
261,592,allpdb0768,1ZLH,A,B,CBPA1_BOVIN,TCI1_RHIBU,80,0.599372385,0.0,False,0.09255977477757216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,1.0,allpdb0768/compare/allpdb0768_CouplingScoresCompared_inter.csv,0.125
262,593,allpdb0770,1ZQ1,A,C,GATD_PYRAB,GATE_PYRAB,167,0.323934109,2.0,True,0.405246273714249,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,68.0,1.0,allpdb0770/compare/allpdb0770_CouplingScoresCompared_inter.csv,0.1111111111111111
263,599,allpdb0777,2A6Q,C,F,YEFM_ECOLI,YOEB_ECOLI,111,7.441212121,10.0,True,0.9998222093844618,10.0,10.0,10.0,10.0,7.0,7.0,7.0,7.0,10.0,10.0,108.0,10.0,allpdb0777/compare/allpdb0777_CouplingScoresCompared_inter.csv,1.0
264,602,allpdb0782,2AVU,B,E,FLHD_ECOLI,FLHC_ECOLI,79,0.402405498,0.0,True,0.20220834387623035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,1.0,allpdb0782/compare/allpdb0782_CouplingScoresCompared_inter.csv,0.1111111111111111
265,604,allpdb0784,2B1X,A,B,Q9X3R9_9NOCA,Q7BSK6_9NOCA,133,3.1600361660000003,1.0,True,0.2167149665554964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
266,607,allpdb0789,2BH1,X,A,GSPE_VIBCH,GSPL_VIBCH,63,1.774884793,2.0,False,0.7137523988747003,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,122.0,1.0,allpdb0789/compare/allpdb0789_CouplingScoresCompared_inter.csv,0.14285714285714285
267,608,allpdb0790,2BKR,B,A,NEDD8_HUMAN,SENP8_HUMAN,113,0.637857143,0.0,True,0.15782460875732648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,allpdb0790/compare/allpdb0790_CouplingScoresCompared_inter.csv,0.0
268,614,allpdb0803,2CZV,A,C,RNP3_PYRHO,RNP2_PYRHO,62,2.656271186,7.0,True,0.9508651304340772,7.0,7.0,5.0,5.0,1.0,1.0,1.0,2.0,5.0,6.0,34.0,5.0,allpdb0803/compare/allpdb0803_CouplingScoresCompared_inter.csv,0.5
269,617,allpdb0806,2DZO,D,C,PRS6B_YEAST,PSD10_YEAST,72,0.522881356,0.0,True,0.2886915665835628,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,allpdb0806/compare/allpdb0806_CouplingScoresCompared_inter.csv,0.0
270,620,allpdb0809,2EQ7,C,B,Q5SLK5_THET8,Q5SLK6_THET8,31,2.222786305,6.0,True,0.9946430502229472,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,4.0,4.0,,,,
271,622,allpdb0811,2ES4,B,E,LIP_BURGL,LIFO_BURGL,179,0.651302932,7.0,False,0.9020031568271968,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,342.0,3.0,allpdb0811/compare/allpdb0811_CouplingScoresCompared_inter.csv,0.3
272,627,allpdb0817,2F91,A,B,Q52V24_ASTLP,SGP1_SCHGR,107,0.668211921,0.0,True,0.054691545529529206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,allpdb0817/compare/allpdb0817_CouplingScoresCompared_inter.csv,0.0
273,628,allpdb0818,2F9I,B,A,ACCD_STAAC,ACCA_STAA3,166,4.136188811,10.0,True,0.997750354519562,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,349.0,10.0,allpdb0818/compare/allpdb0818_CouplingScoresCompared_inter.csv,1.0
274,629,allpdb0819,2F9Z,C,A,CHED_THEMA,CHEC_THEMA,54,3.31183432,2.0,True,0.4393650998769673,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,2.0,allpdb0819/compare/allpdb0819_CouplingScoresCompared_inter.csv,0.2
275,631,allpdb0821,2FH5,A,B,SRPRA_HUMAN,SRPRB_MOUSE,52,0.5123976610000001,2.0,True,0.5961665798540393,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,470.0,2.0,allpdb0821/compare/allpdb0821_CouplingScoresCompared_inter.csv,0.4
276,634,allpdb0825,2FU5,D,A,RAB8A_MOUSE,MSS4_HUMAN,80,0.5736111110000001,1.0,True,0.3797687698295504,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,0.0,allpdb0825/compare/allpdb0825_CouplingScoresCompared_inter.csv,0.0
277,635,allpdb0827,2G48,D,B,IAPP_HUMAN,IDE_HUMAN,79,0.229540918,0.0,True,0.09145314344329268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
278,641,allpdb0837,2HQS,C,B,PAL_ECOLI,TOLB_ECOLI,95,3.39982906,9.0,False,0.9008869047115088,8.0,7.0,5.0,5.0,3.0,3.0,2.0,3.0,8.0,9.0,144.0,8.0,allpdb0837/compare/allpdb0837_CouplingScoresCompared_inter.csv,0.8
279,643,allpdb0839,2HTM,G,C,THIS_THET2,THIG_THET8,92,6.200955414,10.0,True,0.9985169155655498,10.0,10.0,7.0,7.0,2.0,2.0,4.0,4.0,10.0,10.0,43.0,5.0,allpdb0839/compare/allpdb0839_CouplingScoresCompared_inter.csv,0.5555555555555556
280,644,allpdb0840,2HVY,D,C,RL7A_PYRFU,NOP10_PYRFU,33,7.94527027,0.0,True,0.15616005290832166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,allpdb0840/compare/allpdb0840_CouplingScoresCompared_inter.csv,0.0
281,645,allpdb0841,2HZM,A,B,MED20_YEAST,MED18_YEAST,135,0.355756208,1.0,True,0.26699819839951666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,0.0,allpdb0841/compare/allpdb0841_CouplingScoresCompared_inter.csv,0.0
282,649,allpdb0847,2J7A,B,C,Q72EF3_DESVH,Q72EF4_DESVH,107,0.794666667,0.0,True,0.27504177042025113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,0.0,allpdb0847/compare/allpdb0847_CouplingScoresCompared_inter.csv,0.0
